time pitch RMS intensity loudness no speaking laughingAndSpeaking smallLaugh bigLaugh
11.76 164.047 0.000420 27.024 2.103 0 1 0 0 0
11.80 165.509 0.000477 28.972 2.418 0 1 0 0 0
11.84 166.971 0.000585 29.754 2.645 0 1 0 0 0
11.88 168.433 0.000564 28.636 2.691 0 1 0 0 0
11.92 169.895 0.000457 26.323 2.394 0 1 0 0 0
11.96 171.357 0.000338 19.641 2.026 0 1 0 0 0
12.00 172.818 0.000170 20.280 1.698 0 1 0 0 0
12.04 174.280 0.000267 23.603 1.696 0 1 0 0 0
12.08 175.742 0.002038 50.426 2.451 0 1 0 0 0
12.12 177.204 0.009395 49.482 5.169 0 1 0 0 0
12.16 178.666 0.002281 26.646 2.379 0 1 0 0 0
12.20 180.128 0.000238 39.061 2.186 0 1 0 0 0
12.24 182.170 0.004397 59.816 6.180 0 1 0 0 0
12.28 186.066 0.031966 66.002 15.690 0 1 0 0 0
12.32 192.238 0.042648 67.454 24.070 0 1 0 0 0
12.36 199.362 0.039226 59.730 21.953 0 1 0 0 0
12.40 201.389 0.011382 51.012 10.284 0 1 0 0 0
12.44 197.298 0.003592 33.456 4.312 0 1 0 0 0
12.48 194.746 0.000711 28.424 3.090 0 1 0 0 0
12.52 192.193 0.000660 31.828 2.914 0 1 0 0 0
12.56 189.641 0.000953 31.404 2.838 0 1 0 0 0
12.60 187.089 0.000601 27.058 2.467 0 1 0 0 0
12.64 184.537 0.000402 26.606 2.042 0 1 0 0 0
12.68 181.985 0.000368 24.276 1.857 0 1 0 0 0
12.72 179.433 0.000566 30.584 1.742 0 1 0 0 0
12.76 176.881 0.003079 47.002 3.258 0 1 0 0 0
12.80 174.328 0.006083 50.694 5.651 0 1 0 0 0
12.84 170.764 0.007058 52.234 7.184 0 1 0 0 0
12.88 167.568 0.009795 53.236 8.685 0 1 0 0 0
12.92 167.333 0.005362 39.366 4.046 0 1 0 0 0
12.96 167.186 0.001278 33.147 2.675 0 1 0 0 0
13.00 167.039 0.000609 25.060 2.048 0 1 0 0 0
13.04 166.892 0.000501 20.210 1.714 0 1 0 0 0
13.08 166.745 0.000430 23.772 1.638 0 1 0 0 0
13.12 166.599 0.000246 26.739 1.633 0 1 0 0 0
13.16 166.452 0.000389 24.289 1.630 0 1 0 0 0
13.20 166.305 0.000339 24.577 1.620 0 1 0 0 0
13.24 166.158 0.000288 28.211 1.608 1 0 0 0 0
13.28 166.011 0.000652 29.896 1.604 1 0 0 0 0
