time pitch RMS intensity loudness no speaking laughingAndSpeaking smallLaugh bigLaugh
17.80 165.282 0.023713 59.292 17.877 0 1 0 0 0
17.84 157.987 0.011667 54.021 12.056 0 1 0 0 0
17.88 153.106 0.014463 53.938 12.590 0 1 0 0 0
17.92 151.895 0.003993 35.501 3.467 0 1 0 0 0
17.96 151.053 0.002489 48.529 3.949 0 1 0 0 0
18.00 149.806 0.014356 58.350 8.633 0 1 0 0 0
18.04 149.061 0.010000 48.548 7.872 0 1 0 0 0
18.08 148.640 0.003173 40.357 4.504 0 1 0 0 0
18.12 148.219 0.003250 45.278 5.463 0 1 0 0 0
18.16 147.798 0.003495 44.406 6.297 0 1 0 0 0
18.20 147.376 0.003219 48.022 4.235 0 1 0 0 0
18.24 146.955 0.009959 52.730 5.012 0 1 0 0 0
18.28 146.534 0.005321 40.204 4.063 0 1 0 0 0
18.32 146.113 0.000877 23.076 2.462 0 1 0 0 0
18.36 145.692 0.000235 23.197 1.837 0 1 0 0 0
18.40 145.271 0.001569 44.408 2.239 0 1 0 0 0
18.44 144.850 0.005087 47.852 4.154 0 1 0 0 0
18.48 144.428 0.003820 38.753 3.214 0 1 0 0 0
18.52 144.007 0.002487 46.016 3.425 0 1 0 0 0
18.56 143.586 0.006893 51.959 4.516 0 1 0 0 0
18.60 143.165 0.005294 49.482 4.828 0 1 0 0 0
18.64 142.744 0.007003 51.253 5.271 0 1 0 0 0
18.68 142.323 0.007363 49.608 5.907 0 1 0 0 0
18.72 141.902 0.003670 42.623 3.402 0 1 0 0 0
18.76 141.480 0.002505 40.597 2.698 0 1 0 0 0
18.80 141.059 0.001782 36.735 2.360 0 1 0 0 0
18.84 140.638 0.001292 38.866 2.487 0 1 0 0 0
18.88 140.217 0.004059 49.326 4.334 0 1 0 0 0
18.92 139.796 0.005956 50.092 5.753 0 1 0 0 0
18.96 139.375 0.005869 46.671 5.293 0 1 0 0 0
19.00 138.954 0.003630 46.485 6.304 0 1 0 0 0
19.04 138.533 0.003539 43.981 6.816 0 1 0 0 0
19.08 138.111 0.005486 51.405 5.479 0 1 0 0 0
19.12 137.690 0.005884 46.662 6.328 0 1 0 0 0
19.16 137.269 0.003505 40.446 4.536 0 1 0 0 0
19.20 136.848 0.001589 36.790 2.667 0 1 0 0 0
19.24 136.427 0.001082 34.964 2.567 0 1 0 0 0
19.28 136.006 0.001087 31.479 3.449 0 1 0 0 0
19.32 135.585 0.000704 31.973 3.188 0 1 0 0 0
19.36 135.163 0.002005 43.905 3.185 0 1 0 0 0
19.40 134.742 0.003278 42.236 3.305 0 1 0 0 0
19.44 134.321 0.001800 33.741 2.520 0 1 0 0 0
19.48 133.900 0.000538 25.710 1.811 0 1 0 0 0
19.52 133.479 0.000339 19.053 1.651 0 1 0 0 0
19.56 133.058 0.000174 22.298 1.616 0 1 0 0 0
19.60 132.637 0.000618 31.438 1.607 0 1 0 0 0
19.64 132.215 0.005616 53.330 3.714 0 1 0 0 0
19.68 131.794 0.009735 52.206 6.093 0 1 0 0 0
19.72 131.373 0.007512 52.812 5.915 0 1 0 0 0
19.76 130.952 0.010255 53.026 6.772 0 1 0 0 0
19.80 130.531 0.006996 46.613 5.247 0 1 0 0 0
19.84 130.110 0.004135 46.195 3.277 0 1 0 0 0
19.88 129.591 0.004283 49.553 3.735 0 1 0 0 0
19.92 128.717 0.012466 58.245 6.029 0 1 0 0 0
19.96 127.851 0.015845 54.468 7.193 0 1 0 0 0
20.00 127.361 0.005121 45.866 6.500 0 1 0 0 0
20.04 126.871 0.005789 52.336 6.289 0 1 0 0 0
20.08 126.381 0.011053 54.253 5.716 0 1 0 0 0
20.12 125.891 0.008041 48.504 4.751 0 1 0 0 0
20.16 125.401 0.003028 40.875 2.841 0 1 0 0 0
20.20 124.911 0.001993 41.557 3.243 0 1 0 0 0
20.24 124.421 0.004242 48.503 4.303 0 1 0 0 0
20.28 123.818 0.007854 54.619 5.912 0 1 0 0 0
20.32 125.971 0.014339 58.777 8.987 0 0 0 1 0
20.36 140.547 0.022598 63.397 13.425 0 0 0 1 0
20.40 160.761 0.038980 67.757 20.800 0 0 0 1 0
20.44 175.270 0.050022 65.900 28.976 0 0 0 1 0
20.48 181.489 0.021618 48.575 13.691 0 0 0 1 0
20.52 185.004 0.001200 31.844 4.933 0 0 0 1 0
20.56 188.520 0.000833 31.341 3.517 0 0 0 1 0
20.60 192.849 0.000787 39.967 3.107 0 0 0 1 0
20.64 203.944 0.047439 72.376 16.294 0 0 0 1 0
20.68 221.878 0.058316 67.800 29.946 0 0 0 1 0
20.72 218.151 0.051314 57.787 23.880 0 0 0 1 0
20.76 216.043 0.003836 35.808 6.664 0 0 0 1 0
20.80 213.936 0.001029 31.237 3.987 0 0 0 1 0
20.84 211.829 0.001140 37.390 3.448 0 0 0 1 0
20.88 209.234 0.008229 60.302 5.699 0 0 0 1 0
20.92 206.110 0.043208 65.418 18.467 0 0 0 1 0
20.96 206.553 0.023356 44.929 11.106 0 0 0 1 0
21.00 206.803 0.000895 28.020 3.684 0 0 0 1 0
21.04 207.053 0.000348 23.063 2.035 0 0 0 1 0
21.08 207.303 0.000541 29.885 2.218 0 0 0 1 0
21.12 207.554 0.000726 32.019 3.017 0 0 0 1 0
21.16 207.804 0.000870 33.337 3.562 0 0 0 1 0
21.20 208.054 0.000996 34.748 3.963 0 0 0 1 0
21.24 208.304 0.001114 35.018 4.203 0 0 0 1 0
21.28 208.554 0.001165 36.303 4.265 0 0 0 1 0
21.32 208.804 0.001687 40.524 4.089 0 0 0 1 0
21.36 209.055 0.003147 44.200 4.010 0 0 0 1 0
21.40 209.363 0.004160 52.813 3.674 0 0 0 1 0
21.44 209.233 0.032445 65.395 13.963 0 0 0 1 0
21.48 207.265 0.028788 54.786 13.220 0 0 0 1 0
21.52 206.153 0.009692 51.671 9.455 0 0 0 1 0
21.56 205.041 0.011592 50.159 9.616 0 0 0 1 0
21.60 203.928 0.004078 43.889 6.666 0 0 0 1 0
21.64 202.559 0.013464 57.847 10.121 0 0 0 1 0
21.68 200.010 0.030409 64.069 14.753 0 0 0 1 0
21.72 196.803 0.028050 47.952 12.370 0 0 0 1 0
21.76 194.990 0.004224 46.133 8.494 0 0 0 1 0
21.80 192.758 0.004612 50.180 7.977 0 0 0 1 0
21.84 189.390 0.025609 68.327 12.887 0 0 0 1 0
21.88 187.174 0.088501 72.564 33.602 0 0 0 1 0
21.92 185.921 0.078698 65.438 37.415 0 0 0 1 0
21.96 184.667 0.007269 41.919 11.217 0 0 0 1 0
22.00 183.414 0.002084 37.534 6.333 0 0 0 1 0
22.04 181.871 0.001258 40.989 4.586 0 0 0 1 0
22.08 178.915 0.044946 70.275 17.409 0 0 0 1 0
22.12 174.978 0.042754 52.975 16.325 0 0 0 1 0
22.16 172.753 0.002186 36.520 5.771 0 0 0 1 0
22.20 170.527 0.001111 34.414 4.045 0 0 0 1 0
22.24 167.787 0.001491 40.988 3.154 0 0 0 1 0
22.28 163.871 0.036946 66.025 14.449 0 0 0 1 0
22.32 161.982 0.023660 42.105 9.553 0 0 0 1 0
22.36 160.914 0.001516 32.938 4.099 0 0 0 1 0
22.40 159.846 0.000894 31.348 2.714 0 0 0 1 0
22.44 158.531 0.004941 54.608 3.731 0 0 0 1 0
22.48 153.969 0.031908 66.896 14.621 0 0 0 1 0
22.52 144.672 0.040247 60.984 21.207 0 0 0 1 0
22.56 146.231 0.012263 42.371 8.034 0 0 0 1 0
22.60 147.112 0.000771 22.498 2.590 0 0 0 1 0
22.64 147.993 0.000440 26.409 1.843 0 0 0 1 0
22.68 148.874 0.000329 25.150 1.787 0 0 0 1 0
22.72 149.756 0.000378 24.714 2.004 0 0 0 1 0
22.76 150.637 0.000376 29.350 2.015 0 0 0 1 0
22.80 151.518 0.002270 44.158 3.100 0 0 0 1 0
22.84 152.399 0.004485 38.883 4.052 0 0 0 1 0
22.88 153.281 0.001323 35.445 3.463 0 0 0 1 0
22.92 154.162 0.001013 34.941 3.211 0 0 0 1 0
22.96 155.043 0.001113 34.604 3.343 0 0 0 1 0
23.00 155.925 0.000862 33.097 3.438 0 0 0 1 0
23.04 156.806 0.000999 37.318 3.671 0 0 0 1 0
23.08 157.687 0.003180 35.811 3.747 0 0 0 1 0
23.12 158.568 0.001090 36.665 3.367 0 1 0 0 0
23.16 159.450 0.002577 42.866 3.333 0 1 0 0 0
23.20 160.331 0.003200 36.154 3.031 0 1 0 0 0
23.24 161.212 0.001110 33.440 2.955 0 1 0 0 0
23.28 162.094 0.000977 33.760 3.126 0 1 0 0 0
23.32 162.975 0.000900 32.180 3.200 0 1 0 0 0
23.36 163.856 0.000751 32.368 3.234 0 1 0 0 0
23.40 164.737 0.000543 27.562 2.854 0 1 0 0 0
23.44 165.619 0.000405 24.971 2.594 0 1 0 0 0
23.48 166.500 0.000324 23.203 2.210 0 1 0 0 0
23.52 167.381 0.000278 23.937 1.802 0 1 0 0 0
23.56 168.263 0.000691 37.002 2.548 0 1 0 0 0
23.60 169.144 0.003468 49.980 4.904 0 1 0 0 0
23.64 170.025 0.014858 55.030 7.208 0 1 0 0 0
23.68 171.110 0.009767 55.398 8.151 0 1 0 0 0
23.72 173.682 0.014048 55.700 10.997 0 1 0 0 0
23.76 178.943 0.008458 51.251 10.222 0 1 0 0 0
23.80 185.859 0.011639 58.262 12.414 0 1 0 0 0
23.84 198.752 0.019501 56.303 15.709 0 1 0 0 0
23.88 211.567 0.008164 47.308 9.625 0 1 0 0 0
23.92 218.813 0.005627 50.137 9.191 0 1 0 0 0
23.96 227.734 0.008341 55.687 9.291 0 1 0 0 0
24.00 234.234 0.016221 56.855 11.503 0 1 0 0 0
24.04 216.494 0.008107 52.079 7.985 0 1 0 0 0
24.08 204.145 0.008140 54.196 8.503 0 1 0 0 0
24.12 187.623 0.020525 61.576 11.716 0 1 0 0 0
24.16 183.411 0.015241 51.137 10.947 0 1 0 0 0
24.20 181.029 0.003213 40.834 6.923 0 1 0 0 0
24.24 178.096 0.001796 41.761 5.009 0 1 0 0 0
24.28 174.461 0.014215 60.886 8.271 0 1 0 0 0
24.32 176.824 0.021915 59.898 13.354 0 1 0 0 0
24.36 185.525 0.013564 51.972 10.999 0 1 0 0 0
24.40 190.444 0.005109 44.469 6.355 0 1 0 0 0
24.44 196.502 0.003364 45.375 5.728 0 1 0 0 0
24.48 204.892 0.015602 59.981 10.196 0 1 0 0 0
24.52 203.977 0.015380 56.998 11.641 0 1 0 0 0
24.56 184.154 0.013506 56.846 12.635 0 1 0 0 0
24.60 153.887 0.018004 58.153 13.682 0 1 0 0 0
24.64 138.893 0.011822 53.790 11.337 0 1 0 0 0
24.68 143.408 0.006652 44.293 7.192 0 1 0 0 0
24.72 145.960 0.001463 31.690 3.190 0 1 0 0 0
24.76 148.512 0.000387 23.710 1.895 0 1 0 0 0
24.80 151.065 0.000168 17.977 1.670 0 1 0 0 0
24.84 153.617 0.000204 20.040 1.618 0 1 0 0 0
24.88 156.170 0.000260 23.017 1.632 0 1 0 0 0
24.92 158.722 0.000835 33.041 1.610 0 1 0 0 0
24.96 161.275 0.000636 20.393 1.603 0 1 0 0 0
25.00 163.827 0.000220 19.470 1.601 0 1 0 0 0
25.04 166.380 0.000138 16.282 1.600 0 1 0 0 0
25.08 168.932 0.000167 20.277 1.600 0 1 0 0 0
25.12 171.485 0.000304 19.342 1.600 1 0 0 0 0
25.16 174.037 0.000302 26.866 1.600 1 0 0 0 0
25.20 176.590 0.001164 38.156 1.600 1 0 0 0 0
25.24 179.142 0.001211 31.021 1.600 1 0 0 0 0
25.28 181.695 0.002054 32.513 1.608 1 0 0 0 0
25.32 184.247 0.000188 14.886 1.603 1 0 0 0 0
25.36 186.800 0.000187 19.872 1.601 1 0 0 0 0
25.40 189.352 0.000222 18.942 1.601 1 0 0 0 0
25.44 191.904 0.000156 19.173 1.601 1 0 0 0 0
25.48 194.457 0.000221 21.719 1.600 1 0 0 0 0
25.52 197.009 0.000242 22.156 1.600 1 0 0 0 0
25.56 199.562 0.000214 18.647 1.600 1 0 0 0 0
25.60 202.114 0.000193 18.163 1.602 1 0 0 0 0
25.64 204.667 0.000188 19.843 1.601 1 0 0 0 0
25.68 207.219 0.000211 20.605 1.600 1 0 0 0 0
25.72 209.772 0.000149 17.418 1.600 1 0 0 0 0
25.76 212.324 0.000145 16.936 1.600 1 0 0 0 0
25.80 214.877 0.000123 14.977 1.601 1 0 0 0 0
25.84 217.429 0.000134 16.587 1.601 1 0 0 0 0
25.88 219.982 0.000149 18.780 1.601 1 0 0 0 0
25.92 222.534 0.000132 15.658 1.600 1 0 0 0 0
25.96 225.087 0.000122 17.380 1.607 1 0 0 0 0
26.00 227.639 0.000169 21.123 1.630 1 0 0 0 0
26.04 230.191 0.000272 21.230 1.638 1 0 0 0 0
26.08 232.744 0.000225 20.188 1.610 1 0 0 0 0
26.12 235.296 0.000202 20.559 1.603 1 0 0 0 0
26.16 237.849 0.000185 20.640 1.601 1 0 0 0 0
26.20 240.401 0.000195 19.604 1.600 1 0 0 0 0
26.24 242.954 0.000157 17.088 1.600 1 0 0 0 0
26.28 245.506 0.000175 17.492 1.600 0 0 0 1 0
26.32 248.059 0.000154 18.354 1.600 0 0 0 1 0
26.36 250.611 0.000212 19.216 1.600 0 0 0 1 0
26.40 253.164 0.000157 23.991 1.607 0 0 0 1 0
26.44 256.307 0.001753 51.252 2.467 0 0 0 1 0
26.48 277.191 0.035321 68.289 11.381 0 0 0 1 0
26.52 328.981 0.052708 65.561 22.231 0 0 0 1 0
26.56 311.477 0.018871 52.624 12.804 0 0 0 1 0
26.60 301.581 0.007874 46.239 8.925 0 0 0 1 0
26.64 291.684 0.002660 42.728 5.945 0 0 0 1 0
26.68 281.788 0.013650 64.643 8.954 0 0 0 1 0
26.72 271.891 0.084872 71.209 31.356 0 0 0 1 0
26.76 261.995 0.049325 55.243 21.825 0 0 0 1 0
26.80 252.099 0.003572 42.792 9.574 0 0 0 1 0
26.84 242.202 0.002873 41.941 7.441 0 0 0 1 0
26.88 230.017 0.003030 47.137 6.965 0 0 0 1 0
26.92 217.185 0.022949 67.672 11.335 0 0 0 1 0
26.96 223.956 0.085432 67.644 32.655 0 0 0 1 0
27.00 219.555 0.015279 41.952 12.419 0 0 0 1 0
27.04 217.068 0.002035 38.590 6.916 0 0 0 1 0
27.08 214.004 0.001665 42.257 5.390 0 0 0 1 0
27.12 213.505 0.027572 70.437 13.212 0 0 0 1 0
27.16 221.726 0.100921 72.175 38.006 0 0 0 1 0
27.20 210.894 0.045621 48.966 19.495 0 0 0 1 0
27.24 204.770 0.002253 34.181 6.630 0 0 0 1 0
27.28 198.646 0.000945 33.949 4.213 0 0 0 1 0
27.32 191.105 0.001300 50.305 4.124 0 0 0 1 0
27.36 182.397 0.037300 64.022 17.340 0 0 0 1 0
27.40 185.102 0.013499 36.706 8.237 0 0 0 1 0
27.44 186.631 0.001174 36.483 4.650 0 0 0 1 0
27.48 188.514 0.001878 45.890 3.430 0 0 0 1 0
27.52 190.940 0.013381 62.735 7.492 0 0 0 1 0
27.56 191.827 0.043199 64.287 20.597 0 0 0 1 0
27.60 194.277 0.017711 38.399 8.624 0 0 0 1 0
27.64 195.663 0.001332 32.242 3.617 0 0 0 1 0
27.68 197.048 0.000892 35.239 2.361 0 0 0 1 0
27.72 198.754 0.001050 47.461 2.615 0 0 0 1 0
27.76 198.523 0.019706 59.523 9.845 0 0 0 1 0
27.80 189.497 0.009805 35.136 5.954 0 0 0 1 0
27.84 184.393 0.000490 23.489 2.707 0 0 0 1 0
27.88 178.110 0.000280 27.122 1.920 0 0 0 1 0
27.92 167.322 0.006041 56.501 4.307 0 0 0 1 0
27.96 157.499 0.014144 52.245 9.898 0 0 0 1 0
28.00 157.311 0.002263 25.431 3.689 0 0 0 1 0
28.04 157.205 0.000301 23.611 2.025 0 0 0 1 0
28.08 157.099 0.000608 36.951 2.227 0 0 0 1 0
28.12 156.994 0.003807 47.025 3.995 0 0 0 1 0
28.16 156.888 0.003711 45.106 5.156 0 0 0 1 0
28.20 156.782 0.003930 45.045 5.601 0 0 0 1 0
28.24 156.676 0.002957 42.106 5.037 0 0 0 1 0
28.28 156.570 0.002284 40.456 4.767 0 0 0 1 0
28.32 156.464 0.002190 40.476 5.180 0 0 0 1 0
28.36 156.358 0.002027 40.486 5.439 0 0 0 1 0
28.40 156.252 0.001734 39.024 4.764 0 0 0 1 0
28.44 156.146 0.002011 40.988 4.099 0 0 0 1 0
28.48 156.040 0.002929 43.634 3.592 0 0 0 1 0
28.52 155.934 0.002363 38.261 2.954 0 0 0 1 0
28.56 155.828 0.001246 35.218 2.515 0 0 0 1 0
28.60 155.722 0.001301 37.668 2.550 0 0 0 1 0
28.64 155.616 0.001876 40.397 2.947 0 0 0 1 0
28.68 155.510 0.002143 39.966 3.138 0 0 0 1 0
28.72 155.404 0.002639 36.195 2.633 0 1 0 0 0
28.76 155.274 0.000807 42.822 2.261 0 1 0 0 0
28.80 156.814 0.021985 63.149 7.413 0 1 0 0 0
28.84 163.324 0.018629 52.991 8.670 0 1 0 0 0
28.88 167.006 0.005420 47.203 4.678 0 1 0 0 0
28.92 171.538 0.004259 51.650 6.147 0 1 0 0 0
28.96 176.738 0.028531 66.821 11.834 0 1 0 0 0
29.00 174.353 0.040369 62.769 17.776 0 1 0 0 0
29.04 170.845 0.016950 53.680 12.131 0 1 0 0 0
29.08 168.357 0.020827 64.762 13.728 0 1 0 0 0
29.12 166.407 0.060378 69.507 24.602 0 1 0 0 0
29.16 163.219 0.041624 59.056 19.823 0 1 0 0 0
29.20 162.272 0.007255 49.473 9.917 0 1 0 0 0
29.24 161.736 0.012265 55.510 9.796 0 1 0 0 0
29.28 161.201 0.009542 45.627 5.957 0 1 0 0 0
29.32 160.665 0.003515 45.553 4.589 0 1 0 0 0
29.36 160.130 0.003839 44.089 5.405 0 1 0 0 0
29.40 159.594 0.002791 39.774 5.379 0 1 0 0 0
29.44 159.059 0.002336 43.683 5.996 0 1 0 0 0
29.48 158.523 0.004538 45.648 6.085 0 1 0 0 0
29.52 157.987 0.003183 42.228 5.771 0 1 0 0 0
29.56 157.452 0.002599 42.044 6.037 0 1 0 0 0
29.60 156.916 0.002306 39.094 5.894 0 1 0 0 0
29.64 156.381 0.001644 40.712 4.632 0 1 0 0 0
29.68 155.845 0.005134 48.961 4.562 0 1 0 0 0
29.72 155.310 0.004687 48.937 4.903 0 1 0 0 0
29.76 154.774 0.006426 48.588 5.788 0 1 0 0 0
29.80 154.238 0.003412 42.120 4.981 0 1 0 0 0
29.84 153.703 0.002044 36.145 3.720 0 1 0 0 0
29.88 153.167 0.000747 29.471 2.108 0 1 0 0 0
29.92 152.632 0.000607 27.791 1.743 0 1 0 0 0
29.96 152.096 0.000333 20.321 1.635 0 1 0 0 0
30.00 151.561 0.000146 17.305 1.610 0 1 0 0 0
30.04 151.025 0.000184 19.004 1.602 1 0 0 0 0
30.08 150.490 0.000131 15.700 1.601 1 0 0 0 0
30.12 149.954 0.000141 16.861 1.600 1 0 0 0 0
30.16 149.418 0.000119 14.635 1.600 1 0 0 0 0
30.20 148.883 0.000115 15.929 1.600 1 0 0 0 0
30.24 148.347 0.000127 16.625 1.600 1 0 0 0 0
30.28 147.812 0.000105 14.879 1.601 1 0 0 0 0
30.32 147.276 0.000100 13.893 1.602 1 0 0 0 0
30.36 146.741 0.000137 17.554 1.601 1 0 0 0 0
30.40 146.205 0.000278 21.229 1.601 1 0 0 0 0
30.44 145.669 0.000236 22.054 1.600 1 0 0 0 0
30.48 145.134 0.000384 22.717 1.600 1 0 0 0 0
30.52 144.598 0.000264 17.783 1.600 1 0 0 0 0
30.56 144.063 0.000248 18.640 1.600 1 0 0 0 0
30.60 143.527 0.000205 19.525 1.600 1 0 0 0 0
30.64 142.992 0.000213 20.799 1.600 1 0 0 0 0
30.68 142.456 0.000151 18.253 1.600 1 0 0 0 0
30.72 141.921 0.000237 24.222 1.600 1 0 0 0 0
30.76 141.385 0.000303 24.233 1.600 1 0 0 0 0
30.80 140.849 0.000348 18.669 1.624 1 0 0 0 0
30.84 140.314 0.000215 16.187 1.680 1 0 0 0 0
30.88 139.778 0.000180 20.764 1.637 1 0 0 0 0
30.92 139.243 0.000141 16.230 1.700 1 0 0 0 0
30.96 138.707 0.000190 15.709 1.690 1 0 0 0 0
31.00 138.172 0.000136 17.955 1.626 1 0 0 0 0
31.04 137.636 0.000188 19.749 1.665 0 1 0 0 0
31.08 137.101 0.000154 14.608 1.628 0 1 0 0 0
31.12 136.565 0.000122 18.773 1.607 0 1 0 0 0
31.16 136.029 0.000428 28.561 1.720 0 1 0 0 0
31.20 135.494 0.000606 27.087 2.044 0 1 0 0 0
31.24 134.958 0.000591 39.757 2.415 0 1 0 0 0
31.28 134.423 0.008217 52.331 5.029 0 1 0 0 0
31.32 133.887 0.003450 45.470 6.287 0 1 0 0 0
31.36 133.352 0.004490 47.088 7.034 0 1 0 0 0
31.40 132.692 0.009951 55.940 8.135 0 1 0 0 0
31.44 132.016 0.011519 58.747 11.312 0 1 0 0 0
31.48 132.432 0.025297 60.980 15.043 0 1 0 0 0
31.52 132.146 0.020024 46.413 7.883 0 1 0 0 0
31.56 131.985 0.002361 42.694 5.446 0 1 0 0 0
31.60 131.785 0.001314 42.007 3.939 0 1 0 0 0
31.64 130.776 0.011619 59.748 5.915 0 1 0 0 0
31.68 128.762 0.016706 55.420 8.115 0 1 0 0 0
31.72 130.726 0.008458 48.978 6.186 0 1 0 0 0
31.76 131.837 0.004544 44.875 2.852 0 1 0 0 0
31.80 133.204 0.004825 49.134 6.335 0 1 0 0 0
31.84 137.892 0.011532 58.497 9.679 0 1 0 0 0
31.88 149.102 0.026914 63.970 16.777 0 1 0 0 0
31.92 153.518 0.028443 58.799 18.255 0 1 0 0 0
31.96 153.825 0.010551 39.493 6.007 0 1 0 0 0
32.00 153.999 0.004373 49.804 6.068 0 1 0 0 0
32.04 154.172 0.010047 51.515 6.689 0 1 0 0 0
32.08 154.346 0.003702 40.042 4.235 0 1 0 0 0
32.12 154.519 0.002113 37.521 4.070 0 1 0 0 0
32.16 154.693 0.001529 32.816 3.746 0 1 0 0 0
32.20 154.866 0.001986 44.560 2.651 0 1 0 0 0
32.24 155.040 0.005339 47.007 3.888 0 1 0 0 0
32.28 155.213 0.002476 39.893 3.140 0 1 0 0 0
32.32 155.387 0.002348 41.533 2.946 0 1 0 0 0
32.36 155.560 0.002312 38.092 2.716 0 1 0 0 0
32.40 155.734 0.000923 27.034 1.957 0 1 0 0 0
32.44 155.907 0.000389 20.981 1.685 0 1 0 0 0
32.48 156.081 0.000195 21.620 1.621 0 1 0 0 0
32.52 156.254 0.000206 20.787 1.605 0 1 0 0 0
32.56 156.428 0.000216 16.956 1.601 1 0 0 0 0
32.60 156.601 0.000131 18.042 1.603 1 0 0 0 0
32.64 156.775 0.000211 21.425 1.625 1 0 0 0 0
32.68 156.948 0.000253 21.537 1.652 1 0 0 0 0
32.72 157.122 0.000297 19.392 1.663 1 0 0 0 0
32.76 157.295 0.000252 22.141 1.638 1 0 0 0 0
32.80 157.469 0.000178 17.821 1.619 1 0 0 0 0
32.84 157.642 0.000195 21.169 1.644 1 0 0 0 0
32.88 157.816 0.000244 21.614 1.647 1 0 0 0 0
32.92 157.990 0.000152 16.279 1.613 1 0 0 0 0
32.96 158.163 0.000143 16.335 1.610 1 0 0 0 0
33.00 158.337 0.000137 16.834 1.603 1 0 0 0 0
33.04 158.510 0.000142 16.196 1.602 1 0 0 0 0
33.08 158.684 0.000110 14.805 1.600 1 0 0 0 0
33.12 158.857 0.000103 14.295 1.603 1 0 0 0 0
33.16 159.031 0.000111 14.576 1.601 1 0 0 0 0
33.20 159.204 0.000097 13.488 1.600 1 0 0 0 0
33.24 159.378 0.000108 15.163 1.600 1 0 0 0 0
33.28 159.551 0.000120 17.161 1.600 1 0 0 0 0
33.32 159.725 0.000165 21.216 1.608 1 0 0 0 0
33.36 159.898 0.000321 23.689 1.602 1 0 0 0 0
33.40 160.072 0.000197 21.040 1.628 1 0 0 0 0
33.44 160.245 0.000413 26.305 1.772 1 0 0 0 0
33.48 160.419 0.000438 25.349 2.001 1 0 0 0 0
33.52 160.592 0.000403 24.936 1.949 1 0 0 0 0
33.56 160.766 0.000290 18.035 1.732 0 0 0 0 1
33.60 160.939 0.000135 16.470 1.631 0 0 0 0 1
33.64 161.113 0.000121 16.850 1.608 0 0 0 0 1
33.68 161.286 0.000158 20.709 1.602 0 0 0 0 1
33.72 161.460 0.000190 20.531 1.601 0 0 0 0 1
33.76 161.633 0.000188 21.828 1.601 0 0 0 0 1
33.80 161.807 0.000425 27.546 1.837 0 0 0 0 1
33.84 161.980 0.001254 41.935 2.485 0 0 0 0 1
33.88 162.154 0.005438 49.870 5.092 0 0 0 0 1
33.92 162.327 0.004920 48.793 6.353 0 0 0 0 1
33.96 162.501 0.006626 54.963 7.645 0 0 0 0 1
34.00 162.674 0.029147 63.671 16.122 0 0 0 0 1
34.04 162.848 0.010438 49.891 10.822 0 0 0 0 1
34.08 163.021 0.007547 51.690 10.570 0 0 0 0 1
34.12 163.235 0.007370 51.163 10.675 0 0 0 0 1
34.16 171.317 0.011212 60.097 10.289 0 0 0 0 1
34.20 200.846 0.048494 71.440 19.331 0 0 0 0 1
34.24 214.433 0.062066 62.818 27.987 0 0 0 0 1
34.28 222.115 0.005806 46.626 12.029 0 0 0 0 1
34.32 229.798 0.006414 50.488 10.692 0 0 0 0 1
34.36 239.256 0.005531 54.710 10.381 0 0 0 0 1
34.40 250.081 0.099422 76.866 35.575 0 0 0 0 1
34.44 246.310 0.098156 63.890 38.869 0 0 0 0 1
34.48 244.178 0.004864 45.166 13.045 0 0 0 0 1
34.52 242.046 0.005911 48.775 10.051 0 0 0 0 1
34.56 239.422 0.005351 54.099 8.705 0 0 0 0 1
34.60 233.062 0.084635 75.319 28.802 0 0 0 0 1
34.64 221.278 0.062976 59.974 26.380 0 0 0 0 1
34.68 214.615 0.004344 45.239 11.036 0 0 0 0 1
34.72 206.412 0.004071 46.808 8.274 0 0 0 0 1
34.76 202.434 0.009160 61.049 9.455 0 0 0 0 1
34.80 229.521 0.093417 76.962 32.685 0 0 0 0 1
34.84 247.470 0.112465 71.706 50.322 0 0 0 0 1
34.88 236.483 0.058474 50.606 24.370 0 0 0 0 1
34.92 230.271 0.002623 38.570 8.384 0 0 0 0 1
34.96 224.058 0.001535 38.386 5.512 0 0 0 0 1
35.00 216.409 0.001190 47.194 4.935 0 0 0 0 1
35.04 205.660 0.040034 71.032 19.254 0 0 0 0 1
35.08 201.075 0.061828 63.206 31.982 0 0 0 0 1
35.12 198.484 0.018673 38.292 11.129 0 0 0 0 1
35.16 195.892 0.001534 34.710 5.440 0 0 0 0 1
35.20 192.700 0.000947 36.900 3.669 0 0 0 0 1
35.24 190.726 0.010402 61.673 6.849 0 0 0 0 1
35.28 195.686 0.041983 66.039 21.705 0 0 0 0 1
35.32 189.096 0.029445 49.073 15.438 0 0 0 0 1
35.36 185.369 0.001533 34.203 5.521 0 0 0 0 1
35.40 180.781 0.001328 39.418 3.928 0 0 0 0 1
35.44 178.458 0.008579 59.427 6.254 0 0 0 0 1
35.48 191.063 0.030530 64.717 17.800 0 0 0 0 1
35.52 195.990 0.031195 55.714 18.234 0 0 0 0 1
35.56 198.776 0.002904 36.128 5.426 0 0 0 0 1
35.60 201.562 0.001473 32.592 3.167 0 0 0 0 1
35.64 204.992 0.000567 33.795 2.328 0 0 0 0 1
35.68 208.968 0.016219 64.791 8.747 0 0 0 0 1
35.72 207.793 0.036494 61.336 19.300 0 0 0 0 1
35.76 207.129 0.003907 33.693 6.076 0 0 0 0 1
